n,cvar,qcvar,var,qvar,tvar,qtvar
237,0.40835499999999997,0.41425599999999996,1.532776,0.224371,0.468962,0.615193
238,1.642838,0.47284899999999996,0.252515,0.22459199999999999,0.460144,0.70685
238,0.460205,0.415869,0.266493,0.226655,0.525681,1.8836709999999999
238,0.38996,0.427612,0.257735,0.23421999999999998,0.46926199999999996,0.668545
238,0.453532,0.418404,0.323652,0.225794,0.5177149999999999,0.61884
238,0.50957,0.421139,0.256393,0.22578399999999998,0.46112699999999995,0.662353
238,0.39443799999999996,0.424826,0.315226,0.232948,0.526342,0.64505
238,0.385621,0.414136,0.264519,0.22456199999999998,0.466887,0.708191
238,0.450816,0.418425,0.261002,0.23932099999999998,0.472829,0.66064
238,0.389499,0.41613999999999995,0.258968,0.23826799999999998,0.473862,0.713892
238,1.6677659999999999,0.418635,0.256473,0.229542,0.46773899999999996,0.660029
239,0.39832599999999996,0.416601,0.261533,0.224873,0.47647599999999996,0.65516
239,0.456057,0.41228299999999996,0.309616,0.227217,0.526492,0.690387
239,0.372486,0.42108999999999996,0.260401,0.232146,0.502506,0.712971
239,0.45966399999999996,0.41613999999999995,0.323141,0.229632,0.48253799999999997,0.702311
239,0.39194399999999996,0.425127,0.257154,0.235512,0.548404,0.730675
239,0.39364699999999997,1.622779,0.263546,0.225414,0.522925,0.663666
239,0.398877,0.42780199999999996,0.26076099999999997,0.22467199999999998,0.513438,0.659107
239,1.620436,0.415479,0.26505999999999996,0.224983,0.567892,0.655781
239,0.40380699999999997,0.41989699999999996,0.257084,0.225152,0.527164,0.67613
239,0.396883,0.41941599999999996,0.261714,0.234421,0.52026,0.658917
240,0.374921,0.428033,0.258387,0.224601,0.470024,0.657324
240,0.398066,0.43098899999999996,0.34901099999999996,0.22458199999999998,0.518698,0.6528849999999999
240,0.40746299999999996,0.41469799999999996,0.256303,0.224041,0.47459199999999996,0.7154659999999999
240,0.392154,0.41408599999999995,0.264439,0.224272,0.569134,0.646833
240,0.40542,0.42151,0.266192,0.22397,0.45918299999999995,0.645281
240,0.39192299999999997,0.424987,0.311168,0.22542399999999999,0.49273799999999995,0.698182
240,0.46385099999999996,0.41325399999999995,0.26223399999999997,0.225744,0.465134,0.650461
240,0.402093,0.409547,0.26494999999999996,0.226986,0.526412,0.6706989999999999
240,0.444154,0.481215,0.310096,0.231405,1.673046,0.661762
240,0.366545,0.412332,0.260401,0.22544299999999998,0.468692,0.68635
241,0.44870299999999996,0.429486,0.31187899999999996,0.229481,0.460325,0.71792
241,0.456067,0.42447599999999996,0.321327,0.22283799999999998,0.556119,0.660781
241,0.390771,0.425228,0.256724,0.22467199999999998,0.49406999999999995,0.680318
241,0.41033899999999995,0.417743,0.261322,0.224522,0.48275799999999996,0.661221
241,0.39727399999999996,0.424176,0.255021,0.223871,0.46632599999999996,0.668847
241,0.392304,0.477909,0.25484999999999997,0.232627,0.46945299999999995,0.661632
241,0.408806,0.414547,0.266022,0.22366999999999998,1.756016,0.657875
241,0.38412799999999997,0.411842,0.258167,0.22453099999999998,0.486836,0.715816
241,0.505892,0.41815399999999997,0.260671,0.22447199999999998,0.492046,0.650531
241,0.39358699999999996,0.41462699999999997,0.263416,0.22492199999999998,0.467338,0.652324
242,0.40557,0.414116,0.262895,0.22453199999999998,0.45408299999999996,0.699985
242,0.391653,0.415369,0.310006,0.224992,0.522826,0.650712
242,0.392584,0.425137,0.312361,0.223971,0.500522,0.7240519999999999
242,0.406752,0.41531799999999996,0.25434799999999996,0.22445199999999998,0.53577,0.75442
242,0.445436,0.412914,0.25718399999999997,0.225955,20.085587,0.659017
242,0.39609099999999997,0.429927,0.271272,0.22389099999999998,0.498699,0.710406
242,0.428494,0.45649799999999996,0.290668,0.225204,0.5311009999999999,0.726026
242,0.413726,0.429085,0.257835,0.23513299999999998,0.5368419999999999,1.300851
242,0.9340459999999999,0.7021799999999999,0.5644049999999999,0.225293,1.141956,1.277406
242,0.937112,0.700517,0.526743,0.22414099999999998,1.103813,1.356017
243,0.391343,0.413846,0.25754499999999997,0.240482,0.527164,0.77521
243,0.404267,0.415138,0.26384799999999997,0.22747699999999998,0.542092,0.762737
243,0.458401,0.487637,0.258858,0.23510199999999998,0.522314,0.735173
243,0.401912,0.468601,0.263056,0.225453,0.567932,0.7745989999999999
243,0.39491899999999996,0.41984699999999997,0.256293,0.22372,2.401286,0.7831049999999999
243,0.36765699999999996,0.41745299999999996,0.25817599999999996,0.25638299999999997,0.526632,0.740904
243,0.407143,0.41487799999999997,0.262936,0.22363,0.545218,0.728441
243,0.39633199999999996,0.42885399999999996,0.258087,0.22414099999999998,0.512936,0.719012
243,0.4062,0.41601,0.283566,0.224401,0.5895929999999999,0.705116
243,0.395149,0.42500699999999997,0.329694,0.222819,0.555568,0.704575
244,0.40043,0.41516899999999995,0.268476,0.224301,0.622938,0.7188519999999999
244,0.396723,0.42541799999999996,0.251514,0.234861,0.508648,0.627887
244,0.43438499999999997,0.41797399999999996,0.256723,0.224411,0.523717,0.703943
244,0.40553999999999996,0.41608999999999996,0.26212399999999997,0.22322899999999998,0.560067,0.7138019999999999
244,0.394939,0.487778,0.313994,0.22958099999999998,0.480854,0.66579
244,0.463201,0.472638,0.263296,0.224291,0.5132169999999999,0.695738
244,0.450767,0.417873,0.258227,0.229321,0.52044,0.7431789999999999
244,0.46635699999999997,0.413796,0.27046,0.22708599999999998,0.508397,0.760031
244,0.402483,0.416421,0.259148,0.225434,0.548404,0.7730159999999999
244,0.390221,0.420288,0.25707399999999997,0.230213,0.46735899999999997,0.714734
245,0.401723,0.413966,0.27005999999999997,0.224993,0.481917,0.68129
245,0.42461699999999997,0.420228,0.25516,0.22366999999999998,0.489361,0.721958
245,0.448011,0.422483,0.258888,0.229631,0.493469,0.6504409999999999
245,0.36467099999999997,0.46909199999999995,0.259168,0.226746,0.529197,0.662293
245,0.3901,0.42089899999999997,0.31302199999999997,0.22525299999999998,0.541742,0.692371
245,0.44787099999999996,0.406893,0.262955,0.224291,0.531131,0.697221
245,0.390611,1.61242,0.31209,0.22497299999999998,0.492096,0.662995
245,0.390901,0.42436599999999997,0.256784,0.22680599999999998,0.5752959999999999,0.683534
245,0.42147999999999997,0.393667,0.326318,0.224492,0.461067,0.652164
245,0.40155199999999996,0.480674,0.314955,0.224552,0.48888,0.654969
246,0.402985,1.633761,0.25696399999999997,0.22713699999999998,0.483851,0.647736
246,0.39452899999999996,0.43021699999999996,0.258708,0.22289899999999999,0.5484939999999999,0.6804589999999999
246,0.42272299999999996,0.417963,0.26542,0.22388999999999998,0.47073499999999996,0.7162069999999999
246,0.5117539999999999,0.422112,0.259419,0.22436199999999998,1.666293,0.669397
246,0.402584,0.419246,0.25207399999999996,0.22608499999999998,0.5794239999999999,0.709565
246,0.46308,0.416821,0.26600199999999996,0.225984,0.5894429999999999,0.6033999999999999
246,0.39020099999999996,0.418354,0.31607799999999997,0.22810899999999998,0.46742799999999995,0.716938
246,0.407684,0.487166,0.31823199999999996,0.224842,0.471547,0.6456219999999999
246,0.45403299999999996,0.41768299999999997,0.314816,0.22461199999999998,0.5210509999999999,1.86744
246,0.409126,0.405089,0.259689,0.224853,0.47713799999999995,0.702361
247,0.387525,0.422542,0.259529,0.232146,0.5216529999999999,0.708712
247,0.45629699999999995,0.41292399999999996,0.27571999999999997,0.224822,0.535019,0.673786
247,0.39141299999999996,0.42513799999999996,0.312391,0.23288699999999998,0.541872,0.743038
247,1.6044049999999999,0.414357,0.26021,0.226966,0.47889,0.725656
247,0.392684,0.41556899999999997,0.264088,0.223901,0.49555299999999997,1.896185
247,0.38414899999999996,0.41748199999999996,0.32318199999999997,0.22442199999999998,0.496154,0.658416
247,0.39216399999999996,0.47672699999999996,0.26306599999999997,0.225663,0.551951,0.6253219999999999
247,0.39803499999999997,0.409698,0.24953,0.233449,0.509149,0.7251139999999999
247,0.453071,0.470985,0.277073,0.22439199999999998,0.464223,0.6829729999999999
247,0.389478,0.47689699999999996,0.264058,0.232627,0.57266,0.658005
248,0.39586099999999996,0.41881599999999997,0.261623,0.224802,0.465895,0.6499699999999999
248,0.381534,0.41682199999999997,0.247045,0.23357899999999998,0.5197189999999999,0.685568
248,0.40019899999999997,0.422031,0.273866,0.22975199999999998,0.539357,0.625683
248,0.39546,0.42530799999999996,0.262965,0.23393899999999998,0.523065,0.669688
248,0.39990899999999996,0.41772299999999996,0.27565,0.23390999999999998,0.45244999999999996,0.6557299999999999
248,0.39181299999999997,0.418234,0.2598,0.22492299999999998,0.532193,0.659007
248,1.582423,0.473871,0.323322,0.224602,0.46162699999999995,0.65045
248,0.45427399999999996,0.415168,0.261163,0.224602,0.463862,0.656242
248,0.400329,0.47328,0.250953,0.237837,0.467219,0.661843
248,0.404468,0.47104599999999996,0.258857,0.22525399999999998,0.48390099999999997,0.61907
249,0.401302,0.431199,0.258156,0.22434099999999998,0.48958199999999996,0.701398
249,0.396933,0.424527,0.257044,0.228269,0.495963,0.702931
249,0.433384,0.41795299999999996,0.263206,0.22533299999999998,0.483029,0.68652
249,0.40225299999999997,0.41351499999999997,0.259499,0.226064,0.48574399999999995,0.674958
249,0.39025,0.42360499999999995,0.263677,0.23431,0.586417,0.731897
249,0.40935699999999997,0.473811,0.323943,0.225093,0.537964,0.65515
249,0.37781699999999996,0.42313399999999995,0.258607,0.22472199999999998,0.552121,0.7133619999999999
249,0.451167,0.41392599999999996,0.273877,0.224272,0.466937,0.652114
249,0.453111,0.481346,0.31266099999999997,0.22436099999999998,0.45774,0.660049
249,1.618622,0.417232,0.316127,0.22470199999999999,0.472568,0.652515
250,0.373899,0.42533699999999997,0.320436,0.226175,0.5248999999999999,0.749841
250,0.403816,0.417603,0.26278599999999996,0.22497299999999998,0.558234,0.627276
250,0.396022,0.415358,0.253427,0.22991199999999998,0.490963,0.7217169999999999
250,0.504881,0.42605899999999997,1.448385,0.22459099999999999,0.46956299999999995,0.680929
250,0.510832,0.47391099999999997,0.266532,0.225703,0.474292,0.7535489999999999
250,0.396322,0.431741,0.315768,0.226626,0.46732799999999997,0.650841
250,0.414697,0.413135,0.268206,0.224602,0.5211319999999999,0.702862
250,0.39902699999999997,0.420568,0.255932,0.231425,0.56689,0.737197
250,0.393767,0.415809,0.26284599999999997,0.23396899999999998,1.6709129999999999,0.652164
250,0.367346,0.412974,0.262184,0.22564399999999998,0.518156,0.7058369999999999
251,0.38458899999999996,0.47403199999999995,0.314916,0.22891999999999998,0.471186,0.714123
251,0.46703799999999995,0.420498,0.256944,0.224552,0.557071,0.671612
251,0.397244,0.421881,0.258306,0.224631,0.491365,0.737278
251,0.406812,0.41555899999999996,0.270059,0.22478199999999998,0.47936199999999995,0.6994239999999999
251,0.445797,0.42102999999999996,0.261523,0.22511299999999998,1.703014,0.685037
251,0.407954,0.422993,0.25560099999999997,0.23077299999999998,0.48933099999999996,0.6848059999999999
251,0.45672799999999997,0.47636599999999996,0.26264499999999996,0.22611499999999998,0.480263,0.6557609999999999
251,0.39238399999999996,0.42389499999999997,0.262685,0.23349899999999998,0.463781,0.6598689999999999
251,0.45437299999999997,0.47088599999999997,0.266362,0.22414099999999998,0.528606,0.656903
251,0.447339,0.43238099999999996,0.25657399999999997,0.225353,0.52488,0.6641159999999999
252,0.396873,0.47115599999999996,0.314595,0.22464199999999998,0.46624699999999997,1.0541669999999999
252,0.39505999999999997,0.407334,0.26137299999999997,0.22517299999999998,0.45966399999999996,0.714043
252,0.392756,0.419597,0.257546,0.22434199999999999,0.531242,0.673916
252,0.40069,0.414927,0.261172,0.225483,0.461808,0.650381
252,0.41141,0.470865,1.521846,0.22478199999999998,0.524137,0.617397
252,0.394389,0.42446599999999995,0.259569,0.22874999999999998,0.47385099999999997,0.673484
252,0.457179,1.620005,0.32328199999999996,0.224272,0.47302,0.6554599999999999
252,0.394679,0.42220199999999997,0.258918,0.227657,0.5200199999999999,0.6753279999999999
252,0.427652,0.415108,0.25723399999999996,0.224942,0.509169,0.708753
252,0.396642,0.419747,0.258326,0.224742,0.471858,1.05573
253,0.44880299999999995,0.42316299999999996,0.25790599999999997,0.236124,0.50998,0.651202
253,0.386252,0.416079,0.274869,0.22450199999999998,0.511383,0.724573
253,0.45547499999999996,0.47853999999999997,0.264639,0.23152499999999998,0.482147,0.670369
253,0.408866,0.413605,0.265661,0.22558399999999998,0.5384749999999999,0.646914
253,1.6059869999999998,0.42922499999999997,0.25981,0.224621,0.518707,0.6690459999999999
253,0.39569099999999996,0.42558799999999997,0.26070099999999996,0.237477,0.475464,1.916334
253,0.410489,0.41573,0.259028,0.224101,0.5264019999999999,0.658306
253,0.39532,0.422573,0.311539,0.224442,0.46287999999999996,0.700467
253,0.40087999999999996,0.409597,0.31226,0.224461,0.550809,0.65504
253,0.408765,0.410088,0.261623,0.225012,0.601717,0.6471939999999999
254,0.40551,0.41245299999999996,0.261403,0.226535,0.474732,0.659598
254,0.391223,0.560207,0.25795599999999996,0.23443999999999998,0.523547,0.6556
254,0.407834,0.420178,0.31206,0.224552,0.5236569999999999,0.658787
254,0.394758,0.494311,0.311749,0.234792,0.5081169999999999,0.6603
254,0.40052,0.425328,0.255722,0.230062,0.568843,0.720135
254,0.408054,0.413435,0.270099,0.22442099999999998,18.508625,0.6546489999999999
254,0.40835499999999997,0.413555,0.256413,0.224261,0.469433,0.696689
254,0.409808,0.44370299999999996,0.25870699999999996,0.224942,0.5458,0.8013
254,0.42146,0.430297,0.25820699999999996,0.231725,0.625964,0.835046
254,0.404508,0.418174,0.257254,0.224712,0.682192,1.06108
255,0.4784,0.41787399999999997,0.256302,0.238308,0.5718489999999999,0.7687879999999999
255,0.403877,0.414497,0.32747,0.224822,0.573132,0.7463949999999999
255,0.392385,0.412864,0.256965,0.231895,0.567291,0.769079
255,0.40710199999999996,0.41612,0.26535,0.22388999999999998,0.5525519999999999,0.768999
255,0.393297,0.423203,0.26076099999999997,0.23393999999999998,0.563063,0.784839
255,0.407082,0.414967,0.318082,0.22456199999999998,2.3497779999999997,0.783516
255,0.371604,0.429967,0.256303,0.225273,0.609962,0.8627779999999999
255,0.40684299999999995,0.41589899999999996,0.265561,0.22458199999999998,0.575136,0.724362
255,0.393667,0.421209,0.25296599999999997,0.22528299999999998,0.602318,0.739412
255,0.411381,0.415699,0.26576099999999997,0.225233,0.609371,0.701819
256,0.407253,0.414547,0.264248,0.22439199999999998,0.5753969999999999,0.79036
256,0.39475899999999997,0.423054,0.315156,0.224382,0.514259,0.7257159999999999
256,0.46389199999999997,0.414217,1.5788449999999998,0.226094,0.508697,0.700537
256,0.454464,0.472439,0.259078,0.224742,0.5429039999999999,0.7087829999999999
256,0.40683199999999997,0.41756299999999996,0.266242,0.225023,0.55641,0.727058
256,1.630796,0.472458,0.316689,0.224191,0.475153,0.73359
256,0.404178,0.415518,0.266192,0.224662,0.5830409999999999,0.744362
256,0.39860599999999996,1.6466669999999999,0.258968,0.22927,0.50978,0.737047
256,0.46269,0.47584499999999996,0.27008,0.225293,0.49656399999999995,0.672883
256,0.45830099999999996,0.43227099999999996,0.314454,0.23602399999999998,0.470485,0.683955
257,0.370482,0.42623,0.250541,0.23382,0.52008,0.758799
257,0.397845,0.419937,0.323442,0.224982,0.506213,0.696649
257,0.409016,0.413414,0.306539,0.22461199999999998,0.596897,0.7236319999999999
257,0.44228999999999996,0.421771,0.322279,0.224903,0.574515,0.682813
257,0.394428,0.42003799999999997,0.254539,0.22544399999999998,0.481336,0.678925
257,0.393787,0.477898,0.26187299999999997,0.22542399999999999,0.48368,0.662474
257,0.45403299999999996,0.42214199999999996,0.258116,0.22539399999999998,0.495923,1.8842729999999999
257,0.394528,0.410168,0.247166,0.23527299999999998,0.5473819999999999,0.721247
257,0.39861599999999997,0.41563999999999995,0.269518,0.22625499999999998,0.5572509999999999,0.664397
257,0.360774,0.42019799999999996,0.256774,0.224802,0.464453,0.658306
258,0.404157,0.415058,0.256223,0.223359,0.46806,0.667203
258,0.399037,0.418415,0.260882,0.23335799999999998,0.5679719999999999,0.652465
258,0.403196,0.413255,0.269959,0.22483199999999998,0.495202,0.6338779999999999
258,0.364792,0.41409599999999996,0.320085,0.224522,0.52528,0.70222
258,0.39703299999999997,0.42493699999999995,0.274999,0.227177,0.439415,0.655199
258,0.45330099999999995,0.46890099999999996,0.270039,0.22536399999999998,0.48702599999999996,0.66045
258,1.7195559999999999,0.425428,0.255912,0.233559,0.45888199999999996,0.662604
258,0.402093,0.41392599999999996,0.25574199999999997,0.225935,0.534628,1.835029
258,0.391993,0.456798,0.24767699999999998,0.22478199999999998,0.470485,0.7020299999999999
258,0.398225,0.422713,0.320185,0.223711,1.741719,0.662073
259,0.39324699999999996,1.613522,0.312731,0.224511,0.46573499999999995,0.672373
259,0.39883599999999997,0.418414,0.325766,0.224151,0.543856,0.6683049999999999
259,0.425208,0.422251,0.262054,0.23437999999999998,0.48321899999999995,0.685578
259,0.45367199999999996,0.46974299999999997,0.324134,0.225163,0.48563399999999995,0.6474639999999999
259,0.39394799999999996,0.412553,0.256994,0.22492199999999998,0.46130699999999997,0.7177399999999999
259,0.453401,0.420829,0.266563,0.233038,0.531462,0.65021
259,0.384469,0.41450699999999996,0.324694,0.225314,0.502406,0.714865
259,0.44834199999999996,0.424886,0.268968,0.232226,0.533526,0.671802
259,0.402343,0.41594,0.267034,0.224181,0.519589,0.698433
259,1.575299,0.42416499999999996,0.25881699999999996,0.22420099999999998,0.459223,0.660751
260,0.404448,0.419637,0.251824,0.224211,0.467829,0.6684749999999999
260,0.39159299999999997,0.427882,0.257585,0.236926,0.487357,0.656292
260,0.401491,0.47568499999999997,0.259919,0.224542,0.46451299999999995,0.654067
260,0.46194799999999997,0.433814,0.312981,0.22525299999999998,0.459875,0.66058
260,0.39403699999999997,0.423404,0.263106,0.233979,0.565577,0.656702
260,0.412383,0.41561899999999996,0.29634,0.232086,0.5225139999999999,0.664728
260,0.399839,0.42733099999999996,0.266953,0.229952,1.66977,0.663966
260,0.44933399999999996,0.41994699999999996,0.26245399999999997,0.224271,0.46767899999999996,0.693543
260,0.458341,0.415218,0.256633,0.228078,0.490062,0.647284
260,0.390731,0.484672,0.26037099999999996,0.23072399999999998,0.462259,0.709654
261,0.395741,0.47043399999999996,0.311318,0.225013,0.46800899999999995,1.910823
261,0.380171,0.42324399999999995,0.256674,0.233429,0.496635,0.728761
261,0.45319099999999995,0.41203199999999995,0.267144,0.22486299999999998,1.734575,0.6806289999999999
261,0.44754099999999997,0.41639,0.314224,0.22522299999999998,0.494311,0.701098
261,0.39016,0.41440699999999997,0.260501,0.225403,0.5860369999999999,0.7093039999999999
261,0.37421,0.42488699999999996,0.257495,0.23002199999999998,0.549777,0.7385499999999999
261,0.45003499999999996,1.652297,0.26453899999999997,0.224121,0.47248799999999996,0.6544479999999999
261,0.393947,0.418375,0.265801,0.224872,0.48876899999999995,0.7076899999999999
261,0.427782,0.42674999999999996,0.260791,0.233179,0.46803,0.69196
261,0.457289,0.41420599999999996,0.323673,0.224521,1.665432,0.633227
262,0.448974,0.42352399999999996,0.254028,0.22902,0.42273299999999997,0.653256
262,0.405811,0.47531399999999996,0.26897699999999997,0.224742,0.470134,0.6790849999999999
262,0.448312,1.634914,0.26190399999999997,0.235092,0.466116,0.73342
262,0.40366599999999997,0.414286,0.269678,0.22494299999999998,0.474622,0.6593479999999999
262,1.5835139999999999,0.42389499999999997,0.259469,0.22472199999999998,0.46797,0.654338
262,0.44675899999999996,0.42124999999999996,0.314525,0.231866,0.45045599999999997,0.6783939999999999
262,0.39675299999999997,0.419857,0.26549,0.22483199999999998,0.480394,0.656493
262,0.44731,0.43109899999999995,0.259108,0.228759,0.59832,0.6991539999999999
262,0.390821,0.414196,0.269629,0.22341,0.461688,0.648977
262,0.39818499999999996,0.46826999999999996,1.473122,0.232587,0.46234899999999995,0.648597
263,1.678617,0.48001299999999997,0.26190399999999997,0.22461199999999998,0.453852,0.656643
263,0.39609099999999997,0.422732,0.256082,0.23925,0.486735,1.9010049999999998
263,0.404908,0.416831,0.256664,0.22372999999999998,0.541581,0.7341209999999999
263,0.44476499999999997,0.42066899999999996,0.258386,0.22404,0.471196,0.683595
263,0.383107,0.474582,0.26494,0.224551,0.483189,0.7044349999999999
263,0.39264499999999997,0.417593,0.256032,0.222638,0.60331,0.6433869999999999
263,0.39208299999999996,0.421882,0.258026,0.22467199999999998,0.482458,0.731637
263,0.46544399999999997,0.46973299999999996,0.280179,0.226235,0.472027,0.6753089999999999
263,0.44581699999999996,0.486405,0.31218999999999997,0.229842,0.520691,0.669037
263,1.6970619999999998,0.414998,0.268406,0.224321,0.534538,0.653817
264,0.383428,0.413836,0.256804,0.225404,0.463852,0.6526649999999999
264,0.39703299999999997,0.413875,0.267965,0.22372999999999998,0.5253599999999999,0.616736
264,0.444835,0.488029,0.25801599999999997,0.23906899999999998,0.520992,0.6539769999999999
264,0.391733,0.41417699999999996,0.29141,0.22533299999999998,0.453843,0.699996
264,0.45238999999999996,0.48175599999999996,0.311008,0.224121,0.477759,0.700797
264,0.39010999999999996,0.420939,0.255291,0.224432,0.463511,0.6690459999999999
264,0.46285,0.47010399999999997,0.3276,0.224522,0.472308,0.652335
264,0.40002899999999997,0.427342,0.253117,0.23760699999999998,0.5616599999999999,0.664407
264,0.457659,0.469753,0.27386699999999997,0.22448099999999999,1.698936,0.647285
264,0.43531699999999995,0.479382,0.251033,0.224261,0.47220799999999996,0.710356
265,0.373338,0.411532,0.266082,0.22528299999999998,0.509018,0.6470739999999999
265,0.399358,0.41751299999999997,0.26021099999999997,0.22355999999999998,0.5426329999999999,0.6960689999999999
265,0.397333,0.429276,0.256623,0.23804799999999998,0.5287459999999999,0.667123
265,0.408325,0.42139,0.268316,0.22506199999999998,0.485573,0.678605
265,0.390621,0.422763,0.313342,0.224291,0.481325,0.708743
265,0.411421,0.41726199999999997,0.263717,0.222708,0.5261509999999999,0.636073
265,0.449104,0.413105,0.25483,0.225043,1.692554,0.6847559999999999
265,0.39488,0.47947199999999995,0.247306,0.23288799999999998,0.527574,0.686941
265,0.468921,0.415018,0.263536,0.22456199999999998,0.526382,0.682512
265,0.376013,0.422903,0.25671299999999997,0.22458199999999998,0.45577599999999996,0.7113769999999999
266,0.40318499999999996,0.417383,0.256924,0.226606,0.45993399999999995,0.652034
266,1.5882239999999999,0.41759199999999996,0.25696399999999997,0.22403099999999998,0.47041499999999997,0.671431
266,0.389409,0.43252199999999996,0.25543099999999996,0.224291,0.45249999999999996,11.466736
266,0.394549,0.421701,0.253918,0.224402,0.529728,0.739401
266,0.453642,0.41464799999999996,0.265931,0.224211,0.500382,0.674036
266,0.38665299999999997,0.420989,0.25743499999999997,0.235042,0.47063499999999997,0.7014589999999999
266,0.41623099999999996,0.413365,0.261152,0.22459199999999999,0.5517409999999999,0.713903
266,0.392675,0.41630999999999996,0.273005,0.224371,0.560337,0.765913
266,0.978771,0.721177,0.542152,0.229782,1.083393,1.312644
266,0.962741,0.7110679999999999,0.538385,0.232837,1.152707,1.3002399999999998
267,0.404377,0.42138,0.26670299999999997,0.223901,0.558774,0.751535
267,0.388227,0.419587,0.26245399999999997,0.22374999999999998,0.6017469999999999,0.736856
267,0.391763,0.415409,0.255502,0.22503299999999998,0.508968,0.716878
267,0.445106,0.414828,0.262796,0.22363,0.622296,0.779959
267,0.44712999999999997,0.422603,0.25804699999999997,0.22749699999999998,1.134531,0.7662829999999999
267,0.381523,0.425408,0.252685,0.224442,0.510622,0.7678459999999999
267,0.44859299999999996,0.477909,0.256173,0.231425,0.5420619999999999,0.775181
267,0.466587,0.47183699999999995,0.267474,0.226014,0.52545,0.7371869999999999
267,0.449885,0.477047,0.315146,0.229341,0.522465,0.7179
267,0.401953,2.2486539999999997,0.25715499999999997,0.22885999999999998,0.5912959999999999,0.676971
268,0.385802,0.413184,0.256463,0.22475199999999998,0.5314019999999999,0.6877519999999999
268,0.402854,0.41456699999999996,1.506046,0.224913,0.492507,0.68157
268,0.449013,0.43318199999999996,0.258868,0.224302,0.471456,0.6793859999999999
268,0.399798,0.420118,0.266162,0.22514299999999998,0.500311,0.723331
268,1.711971,0.477247,0.25773599999999997,0.238759,0.48347999999999997,0.6650079999999999
268,0.40037999999999996,0.41440699999999997,0.256663,0.22500299999999998,0.477087,0.723911
268,0.454574,0.469111,0.277474,0.224652,0.49770699999999995,0.7221879999999999
268,0.443743,0.429014,0.257374,0.224491,0.465165,0.662875
268,0.46102699999999996,0.47301899999999997,0.25975,0.22403099999999998,0.531753,0.662925
268,0.390991,0.42599899999999996,0.254629,0.23403,0.45925299999999997,0.720375
269,0.385632,0.43026699999999996,0.257525,0.23332799999999998,0.45243,0.640872
269,0.395761,0.415518,0.248939,0.225824,0.548194,0.6723629999999999
269,0.40395699999999995,0.41926599999999997,0.26524,0.22619499999999998,0.46471399999999996,0.647385
269,0.38481,0.47892999999999997,0.31218,0.233709,0.466978,0.666612
269,0.38985,1.607321,0.27038,0.223349,0.5237069999999999,0.658376
269,0.38866799999999996,0.421099,0.25484,0.222879,0.52518,0.6732739999999999
269,0.398416,0.469292,0.320837,0.22400099999999998,0.45989399999999997,0.6537569999999999
269,0.456217,0.41398599999999997,0.257115,0.22525299999999998,0.495973,0.6294409999999999
269,0.439405,0.42389499999999997,0.250561,0.22489199999999998,0.46030499999999996,0.707009
269,0.39172399999999996,0.466397,0.28199199999999996,0.22964199999999999,0.451909,0.6623439999999999
270,0.46100599999999997,0.415539,0.26397699999999996,0.22369,0.480384,0.65001
270,0.405269,0.41574,0.26592099999999996,0.229622,1.692664,0.64483
270,0.39054099999999997,0.41698199999999996,0.254038,0.224932,0.47337999999999997,0.708302
270,0.397163,0.428925,0.256634,0.22536299999999998,0.519389,0.6564519999999999
270,0.396903,0.422772,0.257916,0.22972199999999998,0.5345679999999999,0.654218
270,0.44916399999999995,0.48721699999999996,0.23931999999999998,0.23389,0.570386,0.661041
270,0.401302,0.418655,0.264999,0.224351,0.46840099999999996,1.863553
270,0.38684399999999997,0.420278,0.25612199999999996,0.22450199999999998,0.458922,0.698853
270,0.39561999999999997,0.42552799999999996,0.25859699999999997,0.23362,1.722802,0.641824
270,0.39938799999999997,0.420137,0.26532,0.224461,0.473471,0.6636059999999999
271,0.450075,0.41914599999999996,0.26228399999999996,0.23379,0.5179659999999999,0.667183
271,0.431199,0.420268,0.256353,0.22942099999999999,0.53592,0.683063
271,0.39554,0.420409,0.259529,0.223941,1.696853,0.684195
271,0.39710399999999996,0.41591999999999996,0.24981099999999998,0.22407,0.52555,0.7575959999999999
271,0.401041,0.421,0.25585199999999997,0.22672599999999998,0.576228,0.6268549999999999
271,0.38998,0.474653,0.31308199999999997,0.232046,0.456899,0.683144
271,0.40307499999999996,0.470254,0.32661799999999996,0.224631,0.533917,0.626034
271,0.394769,0.423784,0.253708,0.224101,0.5259809999999999,0.674928
271,0.449204,1.667937,0.266362,0.22392099999999998,0.46592599999999995,0.653617
271,0.393687,0.428314,0.25906799999999996,0.22428099999999998,0.581969,0.705977
272,0.39692299999999997,0.422282,0.255471,0.22913,0.460676,0.649238
272,0.380472,0.425579,0.257816,0.238749,0.46182799999999996,0.666812
272,0.398837,0.415048,0.283866,0.229852,0.41793399999999997,0.631514
272,0.38863699999999995,0.417442,0.257275,0.22458199999999998,0.5240469999999999,0.6565329999999999
272,0.390621,0.419937,0.314204,0.234781,0.450656,0.65531
272,0.39653299999999997,0.470805,0.32203899999999996,0.224522,0.470875,1.874264
272,0.393096,0.424867,0.247225,0.225624,0.462279,0.70206
272,0.39721399999999996,0.41467699999999996,0.25684399999999996,0.233429,1.741889,0.6724629999999999
272,0.453381,0.41081999999999996,0.255411,0.22439099999999998,0.469532,0.705947
272,0.445777,0.419807,0.311569,0.236404,0.44722999999999996,0.615043
