n,cvar,qcvar,var,qvar,tvar,qtvar,expectation
6000,0.227757,0.072088,0.191818,0.052891999999999995,0.19950299999999999,0.09986199999999999,0.004539
6000,0.205614,0.076748,0.19286,0.059094,0.20013399999999998,0.09687599999999999,0.004569
6000,0.225322,0.043303,0.19097599999999998,0.022683,0.197929,0.094181,0.0044789999999999995
6000,0.21797799999999998,0.073351,0.200174,0.04217,0.207478,0.10620399999999999,0.004579
6000,0.21237699999999998,0.105041,0.201396,0.085133,0.21375,0.11215499999999999,0.004248
6000,0.213259,0.101294,0.18892199999999998,0.080605,0.195816,0.07625699999999999,0.0046689999999999995
7000,0.267453,0.069233,0.237976,0.04146,0.242335,0.11204499999999999,0.00513
7000,0.25768399999999997,0.118888,0.237205,0.09193699999999999,0.24897799999999998,0.12709399999999998,0.00514
7000,0.254067,0.083841,0.247385,0.054313999999999994,0.24728499999999998,0.12861699999999998,0.006823
7000,0.25074199999999996,0.066588,0.233958,0.036,0.250651,0.10242699999999999,0.00532
7000,0.24456899999999998,0.11495,0.226936,0.08324,0.241724,0.14013899999999999,0.00517
7000,0.25329599999999997,0.08710799999999999,0.236915,0.05701,0.24842699999999998,0.12149299999999999,0.00533
7000,0.244499,0.10667499999999999,0.23091299999999998,0.067109,0.22938,0.091916,0.00507
7000,0.250541,0.09744699999999999,0.24897799999999998,0.06774,0.23954,0.122315,0.00494
7000,0.254959,0.092999,0.23804699999999998,0.06262,0.242255,0.12286599999999999,0.00497
7000,0.250882,0.06243,0.2342,0.032081,0.249108,0.117335,0.00496
7000,0.24579099999999998,0.105181,0.22983099999999998,0.073832,0.22991099999999998,0.12394799999999999,0.00517
7000,0.25538,0.052381,0.22983099999999998,0.021662,0.23379799999999998,0.116864,0.0055509999999999995
7000,0.256793,0.096996,0.23299699999999998,0.06784,0.23390899999999998,0.11410899999999999,0.00537
7000,0.24595199999999998,0.127865,0.228258,0.09715599999999999,0.24135299999999998,0.110692,0.00499
7000,0.253206,0.0986,0.240231,0.06547499999999999,0.252334,0.132153,0.0055509999999999995
7000,0.25021,0.07567499999999999,0.303383,0.046648999999999996,0.236514,0.107636,0.005481
7000,0.259558,0.102377,0.251693,0.071106,0.24579199999999998,0.128025,0.005611
7000,0.262293,0.105041,0.23583199999999999,0.07661699999999999,0.247825,0.105122,0.0052899999999999996
7000,0.25348699999999996,0.089282,0.236363,0.066708,0.24115299999999998,0.111965,0.0055
7000,0.25034999999999996,0.131682,0.228649,0.076517,0.2342,0.11419,0.005049
7000,0.25240399999999996,0.08508399999999999,0.23494099999999998,0.054034,0.26025899999999996,0.116433,0.005281
7000,0.264978,0.138576,0.238839,0.10649399999999999,0.243978,0.148665,0.006101
7000,0.275399,0.106223,0.233919,0.075505,0.23978,0.127194,0.00547
7000,0.24698399999999998,0.081757,0.22954999999999998,0.048753,0.253056,0.12864699999999998,0.005351
7000,0.255089,0.102797,0.238588,0.073852,0.250421,0.097427,0.005039999999999999
7000,0.24484999999999998,0.07163699999999999,0.227647,0.044856,0.252815,0.10407899999999999,0.0053809999999999995
7000,0.24159399999999998,0.064223,0.22385,0.036721,0.22819799999999998,0.102347,0.00511
7000,0.268906,0.09344899999999999,0.24759499999999998,0.066097,0.24665299999999998,0.09611399999999999,0.005451
7000,0.257664,0.120622,0.232286,0.092818,0.237206,0.120491,0.00505
7000,0.25571099999999997,0.10145499999999999,0.230071,0.07293,0.23354799999999998,0.142835,0.00568
7000,0.24964899999999998,0.085715,0.224161,0.060976999999999996,0.228658,0.112325,0.00518
7000,0.25018,0.087818,0.22442099999999998,0.061117,0.22871899999999998,0.134959,0.004879
7000,0.24992999999999999,0.06872199999999999,0.237917,0.042161,0.244058,0.11485999999999999,0.00487
7000,0.253907,0.051588999999999996,0.23546199999999998,0.020309,0.250951,0.126442,0.005311
7000,0.243748,0.129559,0.246824,0.097076,0.231464,0.107276,0.00528
7000,0.253065,0.064083,0.227647,0.035969,0.232877,0.118728,0.00522
7000,0.247434,0.088971,0.238177,0.061878999999999997,0.23467,0.112657,0.004948999999999999
7000,0.248497,0.092637,0.24004099999999998,0.065135,0.236293,0.107266,0.0050999999999999995
7000,0.247525,0.09881999999999999,0.230482,0.072088,0.243858,0.127906,0.00528
7000,0.24595199999999998,0.04706,0.24820699999999998,0.018475,0.233117,0.12620199999999998,0.005501
7000,0.24823699999999999,0.048704,0.240141,0.019487,0.235291,0.147914,0.00517
7000,0.26110099999999997,0.102447,0.23451,0.074573,0.24007099999999998,0.13974799999999998,0.005481
7000,0.24270599999999998,0.11569199999999999,0.224371,0.087478,0.247415,0.13408799999999998,0.004869
7000,0.252274,0.120361,0.235472,0.07266,0.238978,0.115171,0.00566
7000,0.251894,0.144388,0.23368799999999998,0.09500299999999999,0.238367,0.128827,0.005209999999999999
7000,0.242084,0.069584,0.225293,0.040487999999999996,0.24944899999999998,0.104541,0.0052899999999999996
7000,0.263075,0.059113,0.238027,0.029686999999999998,0.243247,0.122886,0.00492
7000,0.263376,0.108528,0.22405,0.081166,0.22983099999999998,0.1251,0.0051199999999999996
7000,0.24750499999999998,0.047631,0.225433,0.019347,0.22924999999999998,0.146832,0.00518
7000,0.248196,0.07059599999999999,0.23016099999999998,0.043694,0.24420799999999998,0.14565,0.004889
8000,0.308031,0.13084099999999999,0.27036899999999997,0.11226499999999999,0.273945,0.16011799999999998,0.005761
8000,0.290829,0.051218,0.26037899999999997,0.030218,0.27055999999999997,0.14749299999999999,0.005691
8000,0.319193,0.114801,0.276541,0.095443,0.288944,0.096104,0.0057209999999999995
8000,0.295187,0.10134499999999999,0.279676,0.08255799999999999,0.28207099999999996,0.099691,0.006052
8000,0.282051,0.09929099999999999,0.25773399999999996,0.090323,0.270219,0.12098199999999999,0.006142
8000,0.299265,0.103238,0.264056,0.08341,0.276781,0.10084399999999999,0.0061719999999999995
8000,0.30014599999999997,0.035167,0.267052,0.016442,0.280237,0.180396,0.006072
8000,0.281601,0.14396699999999998,0.267003,0.114399,0.270469,0.104831,0.005941999999999999
8000,0.288775,0.055547,0.249749,0.036941,0.270268,0.15950599999999998,0.005872
8000,0.283263,0.081817,0.261061,0.075474,0.271602,0.128136,0.005941999999999999
8000,0.286831,0.060185999999999996,0.263155,0.041278999999999996,0.291409,0.15092,0.005451
8000,0.275258,0.080875,0.253316,0.062571,0.273625,0.110743,0.00549
8000,0.299514,0.070455,0.266852,0.05244,0.278344,0.139207,0.0061719999999999995
8000,0.283304,0.103669,0.258907,0.085534,0.28193199999999996,0.10946,0.0064919999999999995
8000,0.29699,0.042381999999999996,0.26034999999999997,0.022683,0.27305399999999996,0.139016,0.005741
8000,0.284346,0.09045399999999999,0.27081,0.071337,0.27943599999999996,0.11484,0.005862
8000,0.28495699999999996,0.09403,0.25359699999999996,0.076857,0.265049,0.157793,0.005961999999999999
8000,0.286449,0.095443,0.26056999999999997,0.075114,0.282331,0.1563,0.005841
8000,0.27527799999999997,0.094692,0.264177,0.076767,0.270098,0.12188399999999999,0.005741
8000,0.295046,0.09852899999999999,0.263175,0.080745,0.273916,0.148896,0.006102
8000,0.279837,0.035768999999999995,0.266862,0.017173,0.267213,0.175026,0.006111999999999999
8000,0.301599,0.103909,0.267543,0.084502,0.283234,0.10188599999999999,0.005680999999999999
8000,0.305917,0.127775,0.2657,0.107306,0.328801,0.121443,0.008005
8000,0.30268,0.10409,0.265119,0.082909,0.274516,0.135159,0.005841
8000,0.280919,0.058813,0.26889599999999997,0.038715,0.26889599999999997,0.13055999999999998,0.005810999999999999
8000,0.306598,0.08335,0.274046,0.063191,0.294846,0.117516,0.006042
8000,0.28918499999999997,0.128045,0.285578,0.109029,0.273515,0.118778,0.005691
8000,0.28332399999999996,0.12003,0.25998899999999997,0.080374,0.271411,0.154216,0.005781
8000,0.292421,0.101535,0.28118899999999997,0.08259799999999999,0.27869499999999997,0.129018,0.006222
8000,0.294004,0.126774,0.25892699999999996,0.108428,0.271381,0.12670299999999998,0.005951
8000,0.305376,0.10431,0.264668,0.087568,0.277642,0.127084,0.00543
8000,0.301709,0.12505,0.28449599999999997,0.10494099999999999,0.286309,0.116323,0.005921999999999999
8000,0.29533699999999996,0.126222,0.254418,0.10775599999999999,0.26565,0.11453899999999999,0.006703
8000,0.290778,0.110813,0.266321,0.090113,0.277172,0.12056099999999999,0.005771
8000,0.277532,0.098258,0.25398699999999996,0.07978299999999999,0.271501,0.144177,0.006372
8000,0.286269,0.094371,0.27352499999999996,0.075735,0.27557899999999996,0.12037099999999999,0.005912
8000,0.27985699999999997,0.134097,0.25618199999999997,0.094621,0.287091,0.120501,0.005850999999999999
8000,0.311348,0.098108,0.263386,0.079843,0.275228,0.16203099999999998,0.0059819999999999995
8000,0.285007,0.061348,0.282823,0.042811999999999996,0.272663,0.147363,0.00552
8000,0.28675,0.051268,0.270709,0.031,0.27051,0.137905,0.005931
8000,0.290889,0.09994199999999999,0.26459699999999997,0.081035,0.275879,0.147814,0.005881
8000,0.278645,0.091205,0.271852,0.072028,0.263085,0.105072,0.006071
8000,0.288944,0.084823,0.285618,0.06497499999999999,0.278404,0.113287,0.0057209999999999995
8000,0.28652,0.08259799999999999,0.26034999999999997,0.063902,0.277362,0.142213,0.005881
8000,0.298523,0.124278,0.266602,0.105723,0.278945,0.142213,0.005861
8000,0.287953,0.13044999999999998,0.263806,0.120651,0.275719,0.111424,0.00543
8000,0.27380499999999997,0.053062,0.25018999999999997,0.034707,0.282893,0.131192,0.0060209999999999994
8000,0.290608,0.08173699999999999,0.29170999999999997,0.063132,0.281119,0.109501,0.006261999999999999
8000,0.278735,0.127735,0.25629199999999996,0.085424,0.267714,0.12257499999999999,0.006111999999999999
8000,0.282873,0.06897299999999999,0.259779,0.046669999999999996,0.297261,0.133757,0.00546
9000,0.31322099999999997,0.13419799999999998,0.309394,0.104821,0.297902,0.15087,0.006202
9000,0.337127,0.14621099999999998,0.336205,0.118006,0.322499,0.165046,0.006533
9000,0.320716,0.099621,0.297591,0.070365,0.329413,0.141291,0.005830999999999999
9000,0.31793,0.07282999999999999,0.316557,0.042380999999999995,0.310866,0.122525,0.006503
9000,0.33244799999999997,0.124178,0.297842,0.095122,0.32589599999999996,0.14053,0.005961
9000,0.327449,0.09182599999999999,0.30255,0.08379099999999999,0.312731,0.148165,0.006222
9000,0.324884,0.12503,0.306619,0.095874,0.309894,0.156912,0.006392
9000,0.334412,0.060175,0.300577,0.029928,0.30919399999999997,0.146581,0.0063219999999999995
9000,0.32962199999999997,0.055786999999999996,0.32328999999999997,0.026490999999999997,0.313471,0.180727,0.006042
9000,0.354691,0.092137,0.30732,0.06761,0.32035399999999997,0.16830299999999998,0.006042
9000,0.329702,0.058581999999999995,0.294966,0.027202,0.30546599999999996,0.173202,0.006303
9000,0.31590599999999996,0.174896,0.29139899999999996,0.124529,0.30946399999999996,0.163494,0.006281999999999999
9000,0.334352,0.15817399999999998,0.327799,0.13047,0.31918199999999997,0.136492,0.006182
9000,0.37018999999999996,0.163494,0.30477499999999996,0.134799,0.334431,0.120932,0.006372999999999999
9000,0.35095299999999996,0.100994,0.300968,0.071908,0.316398,0.121333,0.005941
9000,0.33100599999999997,0.11630299999999999,0.306839,0.08789899999999999,0.315405,0.13971799999999998,0.006281999999999999
9000,0.321787,0.11487,0.326326,0.08620499999999999,0.30737,0.142544,0.006042
9000,0.32093499999999997,0.10952999999999999,0.293713,0.07863099999999999,0.304123,0.110382,0.006150999999999999
9000,0.332387,0.06547499999999999,0.32120699999999996,0.034956999999999995,0.317529,0.14076,0.006122
9000,0.340924,0.092627,0.305766,0.062821,0.31579599999999997,0.142343,0.006663
9000,0.346785,0.15581899999999999,0.300286,0.127695,0.326407,0.167411,0.006382
9000,0.332929,0.07957199999999999,0.299736,0.047671,0.318221,0.151491,0.007004
9000,0.349891,0.12505,0.293504,0.09254699999999999,0.324883,0.103629,0.008727
9000,0.34182599999999996,0.11042199999999999,0.297932,0.07854,0.309675,0.12476899999999999,0.006431999999999999
9000,0.35888899999999996,0.120181,0.321277,0.089492,0.325264,0.131853,0.006402
9000,0.322549,0.12886699999999998,0.316087,0.097928,0.303242,0.12430799999999999,0.006122
9000,0.32453299999999996,0.095373,0.300487,0.065526,0.318,0.13576,0.006473
9000,0.323281,0.12872699999999998,0.31743899999999997,0.100342,0.30756,0.16684,0.006192
9000,0.31707799999999997,0.15517699999999998,0.31126699999999996,0.12401799999999999,0.30124799999999996,0.130461,0.005991
9000,0.338549,0.06310199999999999,0.305767,0.029987999999999997,0.314393,0.175086,0.006241999999999999
9000,0.328731,0.10033299999999999,0.30292199999999997,0.068782,0.31795999999999996,0.14608,0.006281999999999999
9000,0.33364099999999997,0.138716,0.300436,0.10757599999999999,0.316718,0.11416899999999999,0.006162
9000,0.338119,0.102447,0.302481,0.071798,0.317459,0.17868299999999998,0.006573
9000,0.32440199999999997,0.074904,0.318561,0.043463999999999996,0.305967,0.137434,0.0061719999999999995
9000,0.363106,0.147723,0.318592,0.12271599999999999,0.33416199999999996,0.15589899999999998,0.006232
9000,0.328681,0.120752,0.302471,0.112235,0.311037,0.168483,0.006082
9000,0.342136,0.063812,0.31659699999999996,0.030559,0.34318899999999997,0.171269,0.006422
9000,0.343369,0.12853699999999998,0.29616899999999996,0.097477,0.304444,0.153064,0.0060019999999999995
9000,0.32945199999999997,0.139337,0.304435,0.107877,0.313181,0.151952,0.006362
9000,0.32009499999999996,0.137294,0.303332,0.10686599999999999,0.304424,0.156781,0.0060019999999999995
9000,0.339962,0.137654,0.305406,0.102226,0.314614,0.149437,0.006513
9000,0.335324,0.127836,0.30727,0.115352,0.322279,0.133035,0.006352
9000,0.331076,0.136171,0.295066,0.10425999999999999,0.320515,0.12318699999999999,0.006011
9000,0.32881099999999996,0.072569,0.314143,0.039966,0.316397,0.11648399999999999,0.0061719999999999995
9000,0.326897,0.117586,0.31174799999999997,0.07747799999999999,0.313642,0.159496,0.0064529999999999995
9000,0.33191699999999996,0.12454899999999999,0.29628899999999997,0.096065,0.33033399999999996,0.129519,0.006442
9000,0.324603,0.069293,0.298914,0.028786,0.31087699999999996,0.141011,0.0063419999999999995
9000,0.325495,0.082408,0.300066,0.053432999999999994,0.318451,0.110162,0.0064719999999999995
9000,0.32848,0.10393899999999999,0.300737,0.074603,0.320255,0.115301,0.006553
9000,0.324943,0.092287,0.29953399999999997,0.061717999999999995,0.35359799999999997,0.176639,0.007103
10000,0.384077,0.061368,0.33272799999999997,0.036169,0.36566099999999996,0.182811,0.006581999999999999
10000,0.387714,0.101405,0.334071,0.07842099999999999,0.36396799999999996,0.17557699999999998,0.006192
10000,0.366904,0.057199,0.335845,0.033354,0.34897999999999996,0.155839,0.006431999999999999
10000,0.363467,0.095945,0.33591499999999996,0.093259,0.34440099999999996,0.15644,0.0066229999999999995
10000,0.389076,0.144637,0.341756,0.12268499999999999,0.363247,0.150168,0.006783
10000,0.37540999999999997,0.128797,0.33427199999999996,0.106735,0.354149,0.105352,0.006202
10000,0.37729399999999996,0.073431,0.370121,0.05237,0.35626399999999997,0.16739099999999998,0.007063
10000,0.3702,0.106805,0.35939,0.08341,0.351414,0.176359,0.006612
10000,0.389577,0.144948,0.345823,0.139898,0.355943,0.17698999999999998,0.007464999999999999
10000,0.366875,0.111955,0.355853,0.089582,0.346676,0.155769,0.007043
10000,0.395028,0.10174599999999999,0.33539399999999997,0.078321,0.36455899999999997,0.138215,0.006162
10000,0.35289699999999996,0.153615,0.328951,0.130611,0.332167,0.137504,0.006122
10000,0.374669,0.072198,0.329773,0.046709999999999995,0.36012099999999997,0.154767,0.006621999999999999
10000,0.35973,0.10973999999999999,0.347918,0.086306,0.339341,0.15834399999999998,0.006633
10000,0.360632,0.149527,0.349691,0.127194,0.341275,0.19831,0.006423
10000,0.361504,0.111483,0.330063,0.066698,0.342097,0.14213299999999998,0.006422
10000,0.371864,0.162953,0.341526,0.12041099999999999,0.35780599999999996,0.157192,0.006953
10000,0.363046,0.072249,0.353197,0.050607,0.342868,0.195064,0.006542
10000,0.358668,0.17149899999999998,0.344812,0.14948699999999998,0.340514,0.152523,0.006783
10000,0.376863,0.08909099999999999,0.33724699999999996,0.066799,0.36713399999999996,0.159115,0.006363
10000,0.364379,0.138015,0.324032,0.11558199999999999,0.342126,0.148485,0.006292
10000,0.396752,0.121053,0.357406,0.10317799999999999,0.392904,0.193621,0.006232
10000,0.365963,0.10242599999999999,0.335514,0.070545,0.34784699999999996,0.168123,0.006703
10000,0.364931,0.122956,0.345613,0.101745,0.345694,0.134128,0.006272
10000,0.350753,0.101515,0.328731,0.07939299999999999,0.33192699999999997,0.13583,0.006944
10000,0.37390799999999996,0.086396,0.362776,0.064234,0.352336,0.174204,0.006212
10000,0.368087,0.121794,0.334933,0.118558,0.345693,0.202779,0.006493
10000,0.379739,0.069844,0.33064499999999997,0.043965,0.347136,0.164286,0.006723
10000,0.368317,0.09315899999999999,0.32816,0.070184,0.35822699999999996,0.178984,0.006882999999999999
10000,0.353809,0.10577299999999999,0.32209899999999997,0.084502,0.352827,0.15828399999999998,0.006823
10000,0.368868,0.13855599999999998,0.33771799999999996,0.133416,0.35145499999999996,0.23557199999999998,0.006252
10000,0.375861,0.125611,0.326376,0.103729,0.34384,0.191768,0.006312
10000,0.359309,0.089141,0.328671,0.066247,0.339993,0.17673899999999998,0.006632
10000,0.383706,0.16472599999999998,0.342537,0.141922,0.373447,0.136673,0.006422
10000,0.37585199999999996,0.08945199999999999,0.32311,0.066478,0.352106,0.10671399999999999,0.006643
10000,0.37114199999999997,0.129197,0.338109,0.127825,0.350543,0.17560699999999999,0.006944
10000,0.377644,0.10415999999999999,0.363116,0.081416,0.352717,0.132795,0.0064719999999999995
10000,0.38955799999999996,0.112566,0.335353,0.090614,0.34728699999999996,0.18234999999999998,0.006281999999999999
10000,0.37388699999999997,0.057359999999999994,0.366654,0.034636,0.35559199999999996,0.145599,0.006963
10000,0.378997,0.105893,0.337117,0.084002,0.36689499999999997,0.143896,0.006402
10000,0.358097,0.061688999999999994,0.347256,0.038394,0.33788799999999997,0.14091099999999998,0.007304
10000,0.376602,0.15676099999999998,0.345082,0.113809,0.362496,0.16683,0.006993
10000,0.35631399999999996,0.09787799999999999,0.34879899999999997,0.074584,0.336526,0.162622,0.006902999999999999
10000,0.408504,0.143735,0.356163,0.121263,0.38549,0.160688,0.006643
10000,0.362776,0.12005099999999999,0.35049199999999997,0.098579,0.341536,0.117004,0.006212
10000,0.372625,0.178623,0.340514,0.133356,0.37006,0.158444,0.0061719999999999995
10000,0.36971899999999996,0.058552,0.325204,0.035508,0.352016,0.152783,0.006372
10000,0.36852799999999997,0.146251,0.33588399999999996,0.10400999999999999,0.346946,0.159276,0.006723
10000,0.355643,0.13444799999999998,0.334232,0.112546,0.337979,0.116294,0.006953
10000,0.387193,0.13483799999999999,0.341816,0.112366,0.37149299999999996,0.17499499999999998,0.006052
