n,cvar,qcvar,var,qvar,tvar,qtvar
1727,137625.0,4899.0,135129.0,2475.0,4759.0,6964.0
1727,137044.0,4829.0,143426.0,2505.0,4899.0,6443.0
1727,155960.0,5371.0,136011.0,2465.0,5040.0,7094.0
1727,137855.0,4720.0,136192.0,2465.0,4840.0,6522.0
1727,138687.0,4659.0,135711.0,2455.0,5160.0,6693.0
1727,154467.0,5099.0,135822.0,2465.0,5070.0,7184.0
1727,137976.0,4749.0,136412.0,2445.0,5150.0,6412.0
1727,137615.0,4819.0,136202.0,2455.0,5240.0,6603.0
1727,1.855225e6,5290.0,137415.0,3467.0,6042.0,6773.0
1727,137004.0,4539.0,162362.0,2545.0,4860.0,6743.0
1728,135580.0,4829.0,137143.0,2565.0,4649.0,7063.0
1728,140530.0,21802.0,135661.0,2545.0,4839.0,6743.0
1728,137073.0,4619.0,136041.0,2535.0,4639.0,6703.0
1728,137013.0,4579.0,136552.0,2545.0,4769.0,6593.0
1728,138016.0,4649.0,159386.0,2545.0,5100.0,6543.0
1728,138947.0,4709.0,136663.0,2544.0,5110.0,6613.0
1728,137204.0,4929.0,135580.0,2535.0,4940.0,6953.0
1728,137975.0,4719.0,158745.0,2545.0,4759.0,6773.0
1728,137634.0,4499.0,135751.0,2545.0,4779.0,6683.0
1728,137615.0,4629.0,135501.0,2535.0,4729.0,6984.0
1729,81627.0,2775.0,93600.0,1884.0,2665.0,4398.0
1729,77879.0,2905.0,74843.0,1513.0,3507.0,3937.0
1729,77489.0,2805.0,76647.0,1523.0,2776.0,3917.0
1729,77489.0,2826.0,77178.0,1523.0,3236.0,4048.0
1729,77690.0,2855.0,76457.0,1513.0,2976.0,4318.0
1729,78080.0,3406.0,80845.0,1513.0,3066.0,4007.0
1729,94502.0,2725.0,76938.0,1523.0,2846.0,3907.0
1729,77459.0,2855.0,77188.0,1563.0,2856.0,3938.0
1729,77570.0,4769.0,76968.0,3226.0,2805.0,3817.0
1729,77730.0,2845.0,76286.0,1503.0,3426.0,3988.0
1730,72409.0,2625.0,86065.0,1403.0,2715.0,3767.0
1730,69904.0,2705.0,67310.0,1403.0,3016.0,3878.0
1730,69844.0,2766.0,69373.0,1393.0,2655.0,3978.0
1730,70586.0,2626.0,69103.0,1392.0,2665.0,3767.0
1730,70526.0,2666.0,68912.0,1383.0,2616.0,3597.0
1730,70646.0,2585.0,69464.0,1383.0,2925.0,3767.0
1730,78241.0,2645.0,88931.0,1382.0,2615.0,3617.0
1730,70225.0,2605.0,69424.0,1373.0,2696.0,5260.0
1730,70446.0,2565.0,69534.0,1373.0,2726.0,3577.0
1730,69895.0,2615.0,69433.0,1363.0,2705.0,3958.0
1731,70626.0,2806.0,69564.0,1392.0,2535.0,3917.0
1731,72149.0,2485.0,86075.0,1363.0,2555.0,3828.0
1731,69594.0,2535.0,69153.0,1363.0,2525.0,3477.0
1731,69534.0,2615.0,69193.0,1352.0,2665.0,3877.0
1731,69654.0,2695.0,71668.0,1363.0,2535.0,4017.0
1731,69955.0,2625.0,69183.0,1363.0,2916.0,3797.0
1731,70114.0,3276.0,69634.0,1362.0,5972.0,3868.0
1731,77779.0,2615.0,86626.0,1383.0,2625.0,3777.0
1731,70756.0,2946.0,69564.0,1373.0,2515.0,3677.0
1731,70034.0,2645.0,69904.0,1382.0,3016.0,3957.0
1732,69644.0,2795.0,68792.0,1352.0,2615.0,3577.0
1732,69563.0,2645.0,68762.0,1352.0,2475.0,3707.0
1732,69785.0,2605.0,86205.0,1392.0,2505.0,3627.0
1732,69875.0,2605.0,68401.0,1362.0,2324.0,3486.0
1732,69804.0,3206.0,68842.0,1353.0,2465.0,3597.0
1732,69664.0,2485.0,68311.0,1342.0,2364.0,3577.0
1732,70375.0,2585.0,68882.0,1342.0,2545.0,3747.0
1732,69744.0,2746.0,68612.0,1352.0,2625.0,3737.0
1732,69754.0,2655.0,68531.0,1363.0,2766.0,3717.0
1732,86867.0,3015.0,68632.0,1353.0,2755.0,3687.0
1733,64454.0,2514.0,63292.0,1292.0,2726.0,3737.0
1733,64214.0,2474.0,63783.0,1282.0,2986.0,3607.0
1733,64694.0,2555.0,63622.0,1263.0,3157.0,3577.0
1733,64554.0,2384.0,63562.0,1272.0,2605.0,3366.0
1733,81086.0,2415.0,64233.0,1292.0,2805.0,3426.0
1733,64594.0,2255.0,64604.0,1272.0,3166.0,3506.0
1733,65767.0,2364.0,64043.0,1273.0,2535.0,3307.0
1733,66287.0,2464.0,65867.0,1272.0,2996.0,3547.0
1733,66017.0,2374.0,66057.0,1273.0,2745.0,3517.0
1733,65946.0,2294.0,65015.0,1272.0,2956.0,3587.0
1734,67379.0,2505.0,65987.0,1312.0,2915.0,3406.0
1734,66969.0,3085.0,65586.0,1313.0,3136.0,3637.0
1734,66718.0,2304.0,65646.0,1303.0,2915.0,3447.0
1734,66968.0,2465.0,65445.0,1312.0,3016.0,3236.0
1734,66899.0,2715.0,65626.0,1313.0,3016.0,3557.0
1734,66658.0,2354.0,65536.0,1282.0,2605.0,3427.0
1734,84503.0,2344.0,65536.0,1292.0,2655.0,3246.0
1734,67119.0,2525.0,65696.0,1313.0,2715.0,3718.0
1734,66948.0,2445.0,65546.0,1302.0,2555.0,3527.0
1734,66588.0,2455.0,66137.0,1293.0,2926.0,3637.0
1735,51359.0,1964.0,50377.0,1042.0,2074.0,3226.0
1735,51780.0,1974.0,50427.0,1032.0,2345.0,2866.0
1735,69433.0,2395.0,50387.0,1042.0,2204.0,2675.0
1735,51078.0,1934.0,50898.0,1052.0,2395.0,2696.0
1735,51169.0,2034.0,50568.0,1032.0,2064.0,2776.0
1735,51820.0,1924.0,50467.0,1042.0,2124.0,3086.0
1735,51169.0,2014.0,50968.0,1042.0,2084.0,2686.0
1735,51248.0,2034.0,50928.0,1032.0,2364.0,2905.0
1735,51218.0,2014.0,50437.0,1032.0,2134.0,2736.0
1735,52511.0,2104.0,50497.0,1042.0,2184.0,3146.0
1736,33655.0,1282.0,32372.0,732.0,2224.0,1914.0
1736,32733.0,1263.0,33004.0,752.0,1363.0,1744.0
1736,32893.0,1122.0,32302.0,721.0,1452.0,1593.0
1736,32693.0,1182.0,32682.0,721.0,1362.0,1573.0
1736,32743.0,1102.0,32282.0,741.0,1373.0,1543.0
1736,32663.0,1213.0,32633.0,732.0,1343.0,1673.0
1736,32873.0,1112.0,32462.0,721.0,1332.0,1583.0
1736,32703.0,1102.0,32432.0,712.0,1343.0,1643.0
1736,32652.0,1162.0,32803.0,741.0,1363.0,1573.0
1736,32743.0,1182.0,32783.0,721.0,1423.0,1623.0
1737,34456.0,1192.0,34015.0,752.0,2114.0,1824.0
1737,51890.0,1263.0,34426.0,731.0,1583.0,2064.0
1737,34406.0,1142.0,33915.0,741.0,1974.0,1784.0
1737,34746.0,1253.0,34256.0,742.0,1533.0,2074.0
1737,34316.0,1152.0,33895.0,741.0,1733.0,1703.0
1737,34947.0,1252.0,34136.0,761.0,1523.0,2054.0
1737,34446.0,1142.0,33875.0,751.0,1814.0,1764.0
1737,34586.0,1253.0,34005.0,741.0,1483.0,1854.0
1737,34306.0,1142.0,33895.0,741.0,1593.0,1683.0
1737,34607.0,1222.0,34055.0,751.0,1513.0,2024.0
1738,28414.0,1222.0,27844.0,641.0,1493.0,1463.0
1738,31631.0,1153.0,30449.0,632.0,1293.0,1643.0
1738,28104.0,1243.0,45678.0,642.0,1273.0,1884.0
1738,28014.0,992.0,27844.0,631.0,1202.0,1362.0
1738,28094.0,982.0,27704.0,641.0,1643.0,1473.0
1738,28264.0,1132.0,27714.0,621.0,1193.0,1473.0
1738,28235.0,1142.0,27593.0,631.0,1182.0,1753.0
1738,27963.0,1102.0,27624.0,651.0,1233.0,1473.0
1738,27974.0,1483.0,28154.0,631.0,1442.0,1473.0
1738,27954.0,1072.0,27623.0,641.0,1182.0,1413.0
1739,40027.0,1703.0,39316.0,842.0,1993.0,2806.0
1739,39736.0,1934.0,38964.0,822.0,2094.0,2395.0
1739,39566.0,1603.0,39306.0,1062.0,2224.0,2756.0
1739,42742.0,1573.0,39055.0,841.0,2014.0,2645.0
1739,57340.0,1553.0,39135.0,831.0,1703.0,2395.0
1739,39927.0,2295.0,39095.0,821.0,1854.0,2495.0
1739,39757.0,1694.0,39556.0,831.0,1833.0,2235.0
1739,39697.0,1623.0,39125.0,842.0,1754.0,2194.0
1739,39736.0,1563.0,39425.0,842.0,1744.0,2585.0
1739,39766.0,1543.0,39035.0,842.0,2084.0,2475.0
1740,44014.0,1884.0,43213.0,922.0,2034.0,2715.0
1740,44015.0,1713.0,43163.0,942.0,1954.0,2595.0
1740,43784.0,1683.0,65466.0,922.0,1954.0,2474.0
1740,43724.0,1874.0,43073.0,911.0,2194.0,2505.0
1740,44275.0,1954.0,43183.0,912.0,1814.0,2525.0
1740,43634.0,1784.0,43824.0,902.0,1874.0,2625.0
1740,43844.0,1974.0,43473.0,941.0,1894.0,2424.0
1740,44355.0,1773.0,43584.0,902.0,1914.0,2394.0
1740,43764.0,1824.0,43073.0,902.0,2094.0,2615.0
1740,45147.0,1843.0,43083.0,892.0,2365.0,2485.0
1741,48423.0,1823.0,47631.0,982.0,1944.0,3206.0
1741,48513.0,1923.0,47411.0,1002.0,2435.0,2725.0
1741,48283.0,1844.0,48403.0,1002.0,2144.0,2645.0
1741,48263.0,2225.0,48604.0,982.0,1954.0,2676.0
1741,48192.0,1794.0,47762.0,992.0,1974.0,2535.0
1741,48373.0,1784.0,48443.0,1002.0,1844.0,2615.0
1741,48363.0,1824.0,47922.0,1002.0,1853.0,2595.0
1741,48212.0,1844.0,47502.0,982.0,1974.0,2474.0
1741,48614.0,1844.0,47832.0,992.0,2154.0,2515.0
1741,48192.0,1823.0,65877.0,1012.0,1954.0,2635.0
1742,49374.0,1894.0,48243.0,1042.0,2174.0,2715.0
1742,48994.0,1783.0,48523.0,1032.0,2165.0,2886.0
1742,48764.0,2164.0,48132.0,1032.0,2063.0,2645.0
1742,49515.0,1954.0,48082.0,1022.0,2344.0,2485.0
1742,49375.0,2044.0,48584.0,1022.0,2275.0,2745.0
1742,48894.0,2044.0,48743.0,1011.0,1954.0,2484.0
1742,49014.0,1944.0,48263.0,1022.0,1894.0,2605.0
1742,66839.0,1994.0,48193.0,1042.0,2074.0,2676.0
1742,48894.0,2214.0,48433.0,1032.0,2235.0,2615.0
1742,48944.0,1853.0,48193.0,1042.0,2034.0,2615.0
1743,47872.0,1873.0,46750.0,982.0,2094.0,2515.0
1743,47852.0,1864.0,46610.0,982.0,1994.0,2565.0
1743,47732.0,1753.0,46600.0,982.0,2154.0,2575.0
1743,48023.0,1844.0,47091.0,972.0,1914.0,2505.0
1743,47371.0,1833.0,63361.0,1002.0,1864.0,2825.0
1743,47992.0,1893.0,46480.0,1002.0,2013.0,2926.0
1743,47441.0,1733.0,45097.0,992.0,1983.0,2856.0
1743,47701.0,1844.0,46520.0,992.0,2134.0,2765.0
1743,48123.0,1783.0,46570.0,1002.0,1874.0,2665.0
1743,47471.0,1824.0,46970.0,992.0,1944.0,2545.0
1744,48353.0,1933.0,47181.0,1032.0,1884.0,2525.0
1744,48283.0,1854.0,47631.0,1012.0,2535.0,2575.0
1744,67269.0,1843.0,47251.0,972.0,2235.0,2554.0
1744,48192.0,1793.0,47321.0,971.0,2074.0,2454.0
1744,47771.0,1844.0,48453.0,1022.0,2354.0,2535.0
1744,47982.0,1883.0,47441.0,982.0,2164.0,2605.0
1744,48012.0,1873.0,47301.0,992.0,2144.0,2544.0
1744,48123.0,2014.0,47481.0,992.0,2004.0,2746.0
1744,47852.0,1923.0,47822.0,992.0,2114.0,2775.0
1744,47872.0,1903.0,47411.0,992.0,2144.0,2605.0
1745,57961.0,2154.0,57340.0,1172.0,2415.0,3036.0
1745,56088.0,2104.0,57490.0,1162.0,2605.0,3207.0
1745,57881.0,2084.0,57291.0,1162.0,2825.0,2946.0
1745,57500.0,2154.0,56829.0,1152.0,2816.0,3176.0
1745,58112.0,2154.0,56699.0,1142.0,2575.0,3066.0
1745,57721.0,2044.0,56779.0,1143.0,2605.0,2885.0
1745,57671.0,1.854975e6,58552.0,1633.0,2865.0,3065.0
1745,57340.0,2325.0,56218.0,1163.0,2315.0,3016.0
1745,74854.0,2104.0,56258.0,1173.0,2334.0,2986.0
1745,56769.0,2124.0,56248.0,1153.0,2334.0,3247.0
1746,56038.0,2294.0,55186.0,1152.0,2324.0,3036.0
1746,56148.0,2144.0,55657.0,1152.0,2305.0,2956.0
1746,55877.0,2294.0,55807.0,1142.0,2354.0,2825.0
1746,56759.0,2094.0,58162.0,1143.0,2515.0,2916.0
1746,55787.0,2064.0,54836.0,1132.0,2354.0,2965.0
1746,55788.0,2134.0,55086.0,1122.0,2665.0,2956.0
1746,55486.0,2375.0,55016.0,1142.0,2485.0,3116.0
1746,55757.0,2114.0,54875.0,1142.0,2545.0,3106.0
1746,55527.0,2254.0,54755.0,1152.0,2435.0,3256.0
1746,55397.0,2204.0,54625.0,1143.0,2285.0,3076.0
1747,55316.0,2084.0,54595.0,1133.0,2375.0,19849.0
1747,55497.0,2144.0,55166.0,1123.0,2335.0,3066.0
1747,55496.0,2164.0,54836.0,1122.0,2244.0,3006.0
1747,55396.0,2164.0,54615.0,1133.0,2315.0,3015.0
1747,56157.0,2154.0,54896.0,1132.0,2655.0,2855.0
1747,56078.0,2115.0,57120.0,1132.0,2374.0,3106.0
1747,55126.0,3176.0,54455.0,1122.0,2645.0,3257.0
1747,55306.0,2084.0,55126.0,1122.0,2274.0,3317.0
1747,55707.0,2144.0,71468.0,1133.0,2395.0,3005.0
1747,55497.0,2454.0,58763.0,1413.0,3015.0,3867.0
1748,57019.0,2234.0,55747.0,1182.0,2485.0,3156.0
1748,56779.0,2114.0,55948.0,1153.0,2405.0,2946.0
1748,56639.0,2164.0,55988.0,1162.0,2355.0,2865.0
1748,57010.0,2084.0,55818.0,1142.0,2505.0,3036.0
1748,57040.0,2074.0,55857.0,1142.0,19638.0,3126.0
1748,56970.0,2194.0,55797.0,1162.0,2645.0,2985.0
1748,57020.0,2144.0,54765.0,1172.0,2395.0,2996.0
1748,56539.0,2314.0,56489.0,1172.0,2515.0,3146.0
1748,56769.0,2094.0,55607.0,1152.0,2244.0,3076.0
1748,56639.0,2134.0,56138.0,1162.0,2345.0,3126.0
1749,50828.0,1954.0,49144.0,1052.0,2385.0,2845.0
1749,52691.0,1994.0,67279.0,1052.0,2114.0,2695.0
1749,49556.0,1823.0,48954.0,1042.0,1954.0,2725.0
1749,49796.0,1854.0,48834.0,1042.0,1994.0,2765.0
1749,49986.0,1954.0,48964.0,1042.0,1924.0,3066.0
1749,49805.0,1793.0,50006.0,1042.0,1924.0,2595.0
1749,49916.0,1854.0,48934.0,1052.0,1994.0,2665.0
1749,49605.0,1944.0,48995.0,1052.0,1953.0,2765.0
1749,49987.0,1843.0,48874.0,1052.0,1983.0,2995.0
1749,49725.0,2114.0,49114.0,1062.0,1984.0,2715.0
1750,47631.0,2024.0,46259.0,1002.0,1994.0,3016.0
1750,46830.0,1844.0,46289.0,992.0,2214.0,3647.0
1750,46960.0,1893.0,46109.0,982.0,1793.0,2666.0
1750,47171.0,1813.0,46249.0,982.0,2014.0,2535.0
1750,47000.0,1814.0,46439.0,972.0,1944.0,2645.0
1750,46660.0,1834.0,46089.0,972.0,1993.0,2464.0
1750,47050.0,1793.0,46039.0,982.0,2034.0,2585.0
1750,50317.0,1954.0,51279.0,1002.0,1883.0,21431.0
1750,47090.0,1894.0,46600.0,982.0,2354.0,2806.0
1750,47321.0,1843.0,46349.0,992.0,2174.0,2605.0
1751,47030.0,1813.0,46750.0,1012.0,2224.0,2726.0
1751,46920.0,1804.0,46940.0,992.0,2004.0,2756.0
1751,47321.0,1834.0,46570.0,1002.0,2214.0,3226.0
1751,46940.0,2144.0,46820.0,1012.0,2054.0,3086.0
1751,47001.0,1914.0,46209.0,1012.0,2024.0,2996.0
1751,49616.0,1843.0,64544.0,992.0,2204.0,2715.0
1751,46730.0,1834.0,46590.0,991.0,1904.0,3016.0
1751,46951.0,1874.0,45999.0,992.0,2074.0,2645.0
1751,47130.0,1824.0,46339.0,992.0,2364.0,2705.0
1751,46790.0,1813.0,46349.0,992.0,2134.0,2615.0
1752,45327.0,1773.0,44265.0,942.0,2003.0,3086.0
1752,45006.0,1754.0,44796.0,932.0,2094.0,2926.0
1752,45216.0,1703.0,44335.0,941.0,2164.0,3427.0
1752,51719.0,19417.0,44837.0,952.0,2194.0,2575.0
1752,45237.0,1674.0,45447.0,952.0,2304.0,2545.0
1752,45608.0,2154.0,44516.0,942.0,2044.0,2394.0
1752,45648.0,1734.0,44666.0,931.0,1924.0,2555.0
1752,45217.0,1834.0,45568.0,932.0,2074.0,2495.0
1752,45387.0,1783.0,44566.0,932.0,1994.0,2605.0
1752,45408.0,1753.0,44365.0,942.0,1893.0,2645.0
1753,44526.0,1703.0,44686.0,1143.0,2334.0,2976.0
1753,45066.0,18025.0,43784.0,932.0,1823.0,2345.0
1753,44536.0,1874.0,44054.0,921.0,2004.0,2635.0
1753,44746.0,1703.0,43794.0,922.0,1793.0,2535.0
1753,44546.0,1723.0,43824.0,942.0,1933.0,2615.0
1753,44486.0,1843.0,44045.0,942.0,2024.0,2625.0
1753,44345.0,1984.0,43834.0,942.0,1983.0,2595.0
1753,44876.0,1804.0,43744.0,921.0,1883.0,2485.0
1753,44766.0,1863.0,44235.0,922.0,2014.0,2816.0
1753,44625.0,1723.0,44065.0,932.0,1874.0,2535.0
1754,45517.0,1833.0,45086.0,981.0,1994.0,2525.0
1754,45958.0,1784.0,44947.0,992.0,2224.0,2585.0
1754,46129.0,1904.0,45046.0,982.0,2034.0,2605.0
1754,45428.0,1903.0,45197.0,962.0,1963.0,2705.0
1754,45998.0,1753.0,44907.0,972.0,2484.0,2825.0
1754,45908.0,2014.0,45698.0,962.0,2325.0,2534.0
1754,45528.0,1874.0,45217.0,991.0,1844.0,2484.0
1754,45688.0,1803.0,44776.0,982.0,2034.0,2455.0
1754,45878.0,1994.0,62100.0,982.0,2385.0,2565.0
1754,45808.0,1833.0,45147.0,972.0,1773.0,2795.0
1755,33444.0,1322.0,32884.0,742.0,1844.0,1884.0
1755,32733.0,1222.0,32934.0,741.0,1402.0,1714.0
1755,32893.0,1182.0,32723.0,741.0,1392.0,1643.0
1755,32703.0,1202.0,32833.0,762.0,1372.0,1663.0
1755,33104.0,1162.0,33505.0,742.0,1363.0,1593.0
1755,33454.0,1202.0,33734.0,732.0,1402.0,1983.0
1755,33535.0,1193.0,33745.0,721.0,1342.0,1583.0
1755,33424.0,1202.0,33564.0,732.0,1332.0,1783.0
1755,33544.0,1202.0,33365.0,722.0,1363.0,1583.0
1755,33916.0,1172.0,52100.0,751.0,1373.0,1643.0
1756,29206.0,1243.0,28195.0,642.0,1714.0,1553.0
1756,28635.0,1062.0,28766.0,631.0,1192.0,1693.0
1756,28745.0,1273.0,29196.0,641.0,1203.0,1823.0
1756,28385.0,1012.0,28385.0,631.0,1182.0,1473.0
1756,28895.0,1112.0,28234.0,692.0,1763.0,1493.0
1756,28635.0,1093.0,28184.0,631.0,1202.0,1493.0
1756,28444.0,1102.0,28074.0,672.0,1263.0,1783.0
1756,28475.0,1072.0,28355.0,631.0,1213.0,1773.0
1756,28324.0,1623.0,28104.0,642.0,1683.0,1543.0
1756,28385.0,1102.0,28024.0,631.0,1192.0,1462.0
1757,29306.0,1102.0,28906.0,701.0,1362.0,1463.0
1757,29587.0,1112.0,46259.0,701.0,1603.0,1693.0
1757,29607.0,1132.0,28855.0,711.0,1202.0,1503.0
1757,29316.0,1133.0,29326.0,711.0,1222.0,1834.0
1757,29257.0,1153.0,28825.0,701.0,1313.0,1844.0
1757,29216.0,1503.0,28875.0,692.0,1553.0,1453.0
1757,29567.0,1192.0,28745.0,732.0,1192.0,1483.0
1757,29637.0,1142.0,28945.0,711.0,1132.0,1443.0
1757,29166.0,1162.0,29477.0,701.0,1212.0,1873.0
1757,29256.0,1062.0,28896.0,681.0,1243.0,1393.0
1758,37833.0,1483.0,37232.0,812.0,1763.0,2515.0
1758,37783.0,1713.0,37422.0,801.0,1744.0,2264.0
1758,37832.0,1613.0,37041.0,802.0,1663.0,2334.0
1758,54856.0,1733.0,37161.0,812.0,1914.0,2505.0
1758,37773.0,1523.0,37131.0,802.0,1623.0,2274.0
1758,38343.0,1593.0,37221.0,822.0,1743.0,2434.0
1758,37843.0,1733.0,37251.0,802.0,1884.0,2255.0
1758,38214.0,1643.0,37161.0,792.0,1683.0,2555.0
1758,38264.0,1563.0,37262.0,822.0,1693.0,2215.0
1758,38224.0,1643.0,37142.0,801.0,1613.0,2254.0
1759,39446.0,1603.0,38424.0,832.0,1793.0,2325.0
1759,38975.0,1803.0,38644.0,1573.0,1843.0,2244.0
1759,39746.0,1503.0,38434.0,812.0,2305.0,2174.0
1759,39686.0,1492.0,38274.0,811.0,1753.0,2766.0
1759,38925.0,1503.0,38504.0,812.0,1884.0,2425.0
1759,39335.0,1553.0,38474.0,802.0,1663.0,2215.0
1759,38935.0,1583.0,38545.0,812.0,1693.0,2124.0
1759,39085.0,1533.0,38464.0,801.0,1563.0,2495.0
1759,39135.0,1503.0,39135.0,821.0,1583.0,2245.0
1759,38894.0,1543.0,38454.0,811.0,1673.0,2245.0
1760,39126.0,1563.0,38554.0,842.0,1713.0,2315.0
1760,39135.0,1543.0,39015.0,822.0,1683.0,2255.0
1760,56388.0,1503.0,38474.0,822.0,1824.0,2435.0
1760,39887.0,1513.0,38454.0,821.0,1704.0,3216.0
1760,39616.0,1623.0,38434.0,822.0,1823.0,2414.0
1760,39717.0,1513.0,38484.0,822.0,1853.0,2324.0
1760,39366.0,1553.0,38734.0,822.0,1703.0,2264.0
1760,39556.0,1543.0,38534.0,822.0,1643.0,2615.0
1760,39155.0,1503.0,38875.0,832.0,1894.0,2314.0
1760,39085.0,1533.0,38504.0,811.0,2024.0,2254.0
1761,35950.0,1633.0,35298.0,802.0,1803.0,2275.0
1761,36510.0,1443.0,53193.0,772.0,1633.0,2194.0
1761,35979.0,1483.0,35418.0,781.0,1673.0,2234.0
1761,36440.0,1473.0,35528.0,771.0,1803.0,2575.0
1761,35828.0,1263.0,35708.0,792.0,1983.0,2285.0
1761,36230.0,1423.0,35368.0,792.0,1603.0,2244.0
1761,35839.0,1543.0,35368.0,771.0,1613.0,2114.0
1761,36090.0,1523.0,35529.0,772.0,1643.0,2074.0
1761,35959.0,1453.0,35688.0,762.0,1634.0,3156.0
1761,36159.0,1423.0,35438.0,791.0,1664.0,2155.0
1762,36350.0,1462.0,35188.0,772.0,1523.0,2054.0
1762,35839.0,1894.0,35207.0,782.0,1452.0,2154.0
1762,53684.0,1604.0,35187.0,802.0,1693.0,2485.0
1762,36370.0,1463.0,35257.0,792.0,1483.0,2174.0
1762,36400.0,1513.0,35158.0,761.0,1463.0,2124.0
1762,35789.0,1412.0,35148.0,781.0,1473.0,1944.0
1762,36420.0,1433.0,35278.0,772.0,1543.0,1984.0
1762,36009.0,1563.0,35247.0,782.0,1403.0,2004.0
1762,36190.0,1513.0,35238.0,761.0,1502.0,2104.0
1762,35818.0,1453.0,35348.0,771.0,1423.0,1934.0
1763,35839.0,1493.0,34065.0,772.0,1683.0,2044.0
1763,36360.0,1553.0,35388.0,772.0,1593.0,2114.0
1763,35849.0,1473.0,52851.0,772.0,1934.0,2054.0
1763,36470.0,1493.0,35388.0,771.0,1573.0,1954.0
1763,35919.0,1523.0,35408.0,762.0,1674.0,1964.0
1763,35768.0,1443.0,35278.0,761.0,1673.0,1954.0
1763,35889.0,1423.0,35679.0,761.0,1903.0,2114.0
1763,35809.0,1533.0,35338.0,761.0,1963.0,2064.0
1763,35829.0,1413.0,35729.0,782.0,1573.0,2024.0
1763,35879.0,1753.0,35368.0,761.0,2265.0,2265.0
1764,38324.0,1492.0,37192.0,791.0,1533.0,2295.0
1764,38043.0,1473.0,37512.0,992.0,1824.0,2154.0
1764,43313.0,1483.0,56909.0,791.0,1523.0,2465.0
1764,37953.0,1683.0,37562.0,792.0,1814.0,2324.0
1764,37833.0,1573.0,37201.0,792.0,1844.0,2134.0
1764,37943.0,1473.0,37452.0,791.0,1753.0,2094.0
1764,37923.0,1553.0,37261.0,791.0,1493.0,2444.0
1764,38154.0,1462.0,37212.0,802.0,1623.0,2074.0
1764,37833.0,1563.0,37292.0,782.0,1553.0,2164.0
1764,38254.0,1403.0,37372.0,791.0,1813.0,2194.0
1765,39476.0,1573.0,38745.0,852.0,1914.0,2324.0
1765,39516.0,1643.0,39376.0,822.0,1974.0,2144.0
1765,56839.0,1583.0,38694.0,852.0,1933.0,2094.0
1765,40247.0,1563.0,38765.0,831.0,1593.0,2124.0
1765,39536.0,1563.0,38704.0,822.0,1643.0,2104.0
1765,39657.0,1593.0,37432.0,812.0,1593.0,2254.0
1765,39416.0,1493.0,39105.0,821.0,1603.0,2124.0
1765,39776.0,1633.0,38704.0,811.0,1853.0,2314.0
1765,39305.0,1583.0,39075.0,812.0,1583.0,2154.0
1765,39836.0,1493.0,38775.0,811.0,1583.0,2174.0
1766,39916.0,1623.0,39165.0,841.0,1864.0,2145.0
1766,42571.0,1563.0,56699.0,852.0,1593.0,2465.0
1766,39847.0,1543.0,39115.0,852.0,1764.0,2244.0
1766,40598.0,1543.0,39255.0,861.0,2094.0,2195.0
1766,39626.0,1744.0,39375.0,832.0,1713.0,2384.0
1766,39877.0,1993.0,39005.0,832.0,1633.0,2284.0
1766,39846.0,1613.0,39526.0,822.0,1674.0,2575.0
1766,39987.0,1553.0,39025.0,822.0,1743.0,2715.0
1766,40457.0,1613.0,39065.0,822.0,1614.0,2184.0
1766,39846.0,1583.0,39286.0,832.0,1824.0,2304.0
1767,43373.0,1673.0,59545.0,922.0,2314.0,3056.0
1767,49526.0,1673.0,43213.0,902.0,2114.0,2515.0
1767,43964.0,1704.0,43073.0,912.0,2405.0,2544.0
1767,43584.0,1683.0,43454.0,892.0,2004.0,2796.0
1767,43584.0,1653.0,43153.0,912.0,1794.0,2525.0
1767,43403.0,1613.0,43072.0,901.0,1914.0,2645.0
1767,43554.0,1684.0,43123.0,902.0,2024.0,2865.0
1767,44275.0,1743.0,42993.0,902.0,2054.0,2525.0
1767,43985.0,1633.0,43474.0,892.0,1904.0,2625.0
1767,43474.0,1933.0,43223.0,882.0,2034.0,2545.0
1768,30990.0,1172.0,30499.0,741.0,1703.0,1723.0
1768,31140.0,1232.0,30940.0,752.0,1463.0,1743.0
1768,30939.0,1242.0,30529.0,761.0,1743.0,1744.0
1768,31230.0,1182.0,30579.0,751.0,1473.0,1813.0
1768,31260.0,1182.0,30508.0,732.0,1633.0,1723.0
1768,30940.0,1202.0,29326.0,731.0,1463.0,2215.0
1768,31350.0,1222.0,30569.0,731.0,1854.0,1623.0
1768,31340.0,1223.0,30578.0,722.0,1483.0,1813.0
1768,31140.0,1223.0,31019.0,732.0,1774.0,1673.0
1768,31220.0,1222.0,30539.0,741.0,1493.0,1774.0
1769,35629.0,1513.0,35097.0,782.0,1623.0,2294.0
1769,52852.0,1492.0,35709.0,772.0,1563.0,2475.0
1769,36090.0,1543.0,35177.0,772.0,1352.0,2334.0
1769,35758.0,1693.0,35909.0,771.0,1493.0,2174.0
1769,35618.0,1593.0,35128.0,762.0,1723.0,2094.0
1769,35739.0,1523.0,35298.0,762.0,1603.0,2125.0
1769,35959.0,1493.0,35368.0,751.0,1433.0,2124.0
1769,36059.0,1453.0,34276.0,771.0,1472.0,2394.0
1769,35869.0,1453.0,35048.0,772.0,1403.0,2735.0
1769,35749.0,1503.0,35468.0,761.0,1443.0,2555.0
1770,38003.0,1513.0,37362.0,791.0,1583.0,2374.0
